Start,Stop,AverageTmrca
0,50000,36394.424420
50000,100000,57676.000000
100000,150000,53220.180580
150000,200000,22181.000000
200000,250000,22181.000000
250000,300000,36629.880880
300000,350000,42346.215980
350000,400000,13653.289760
400000,450000,9789.697240
450000,500000,12488.630080
500000,550000,10751.801680
550000,600000,17645.000000
600000,650000,12230.599960
650000,700000,10087.000000
700000,750000,10087.000000
750000,800000,17636.880160
800000,850000,10087.000000
850000,900000,10087.000000
900000,950000,11698.365600
950000,1000000,17645.000000
1000000,1050000,17645.000000
1050000,1100000,21372.049760
1100000,1150000,22181.000000
1150000,1200000,13559.674020
1200000,1250000,13529.036860
1250000,1300000,12211.000000
1300000,1350000,12057.032680
1350000,1400000,16146.280400
1400000,1450000,16896.000000
1450000,1500000,16839.676640
1500000,1550000,17270.984740
1550000,1600000,14576.801480
1600000,1650000,12748.000000
1650000,1700000,12748.000000
1700000,1750000,12613.055360
1750000,1800000,14313.078200
1800000,1850000,17511.000000
1850000,1900000,20426.565300
1900000,1950000,26948.549120
1950000,2000000,14463.644800
2000000,2050000,28147.009120
2050000,2100000,22017.104080
2100000,2150000,27288.375520
2150000,2200000,30052.672240
2200000,2250000,25727.832080
2250000,2300000,22401.000000
2300000,2350000,22401.000000
2350000,2400000,21813.430500
2400000,2450000,12056.125600
2450000,2500000,9680.337040
2500000,2550000,4923.000000
2550000,2600000,26532.517800
2600000,2650000,26244.818700
2650000,2700000,5873.803100
2700000,2750000,9075.444400
2750000,2800000,14875.235000
2800000,2850000,20346.125620
2850000,2900000,19874.000000
2900000,2950000,26482.703000
2950000,3000000,25341.319280
3000000,3050000,27608.000000
3050000,3100000,27064.706080
3100000,3150000,19840.000000
3150000,3200000,26662.168320
3200000,3250000,27608.000000
3250000,3300000,22335.049740
3300000,3350000,26803.460880
3350000,3400000,22254.081540
3400000,3450000,18843.823740
3450000,3500000,12994.513200
3500000,3550000,18593.187000
3550000,3600000,25434.853500
3600000,3650000,30794.234320
3650000,3700000,28636.313840
3700000,3750000,8641.898640
3750000,3800000,10746.892120
3800000,3850000,32751.844820
3850000,3900000,46729.798820
3900000,3950000,25149.000000
3950000,4000000,24126.962240
4000000,4050000,13887.982320
4050000,4100000,21264.477360
4100000,4150000,37473.341920
4150000,4200000,51516.059160
4200000,4250000,61055.863080
4250000,4300000,29905.321600
4300000,4350000,37167.520800
4350000,4400000,37012.502880
4400000,4450000,36261.911560
4450000,4500000,17047.992480
4500000,4550000,44067.317360
4550000,4600000,30208.490580
4600000,4650000,14657.000000
4650000,4700000,14657.000000
4700000,4750000,17270.632280
4750000,4800000,37722.674780
4800000,4850000,27608.000000
4850000,4900000,24022.571480
4900000,4950000,16778.000000
4950000,5000000,26466.706280
5000000,5050000,37369.373600
5050000,5100000,38835.604580
5100000,5150000,25509.915240
5150000,5200000,40938.177560
5200000,5250000,47055.273080
5250000,5300000,27646.876180
5300000,5350000,26402.374260
5350000,5400000,37465.037420
5400000,5450000,29696.432780
5450000,5500000,20002.692300
5500000,5550000,22852.985220
5550000,5600000,20649.214640
5600000,5650000,19851.432600
5650000,5700000,24297.596420
5700000,5750000,47414.955720
5750000,5800000,27648.597100
5800000,5850000,27847.899840
5850000,5900000,34444.915700
5900000,5950000,37132.748420
5950000,6000000,21926.934920
6000000,6050000,48722.280280
6050000,6100000,30508.194600
6100000,6150000,40133.554680
6150000,6200000,30210.385620
6200000,6250000,31515.969880
6250000,6300000,56902.842540
6300000,6350000,43401.899880
6350000,6400000,29244.511100
6400000,6450000,35696.967280
6450000,6500000,22859.383460
6500000,6550000,50564.019260
6550000,6600000,33592.822720
6600000,6650000,28261.822760
6650000,6700000,43250.794720
6700000,6750000,42971.323280
6750000,6800000,32486.762840
6800000,6850000,34975.695240
6850000,6900000,40027.086700
6900000,6950000,31506.363640
6950000,7000000,33462.245240
7000000,7050000,32738.297200
7050000,7100000,40316.905480
7100000,7150000,30936.776420
7150000,7200000,26300.058780
7200000,7250000,29336.276580
7250000,7300000,27271.265060
7300000,7350000,26401.962260
7350000,7400000,29273.989160
7400000,7450000,34688.066200
7450000,7500000,45034.795900
7500000,7550000,30176.640320
7550000,7600000,45036.141940
7600000,7650000,29566.247800
7650000,7700000,16365.434080
7700000,7750000,15740.939100
7750000,7800000,16264.215500
7800000,7850000,29190.993420
7850000,7900000,47760.066800
7900000,7950000,27685.931960
7950000,8000000,33211.599460
8000000,8050000,36952.136660
8050000,8100000,31135.958540
8100000,8150000,25498.371160
8150000,8200000,28523.645700
8200000,8250000,46865.049940
8250000,8300000,39275.517460
8300000,8350000,34652.798020
8350000,8400000,33250.058040
8400000,8450000,33707.138700
8450000,8500000,39877.295220
8500000,8550000,30306.665200
8550000,8600000,40143.307660
8600000,8650000,31653.652220
8650000,8700000,18720.394760
8700000,8750000,35127.654160
8750000,8800000,35391.174640
8800000,8850000,30944.912120
8850000,8900000,37175.915840
8900000,8950000,34417.579880
8950000,9000000,23650.755520
9000000,9050000,30517.194800
9050000,9100000,40830.082820
9100000,9150000,33014.144460
9150000,9200000,37015.742920
9200000,9250000,28161.016340
9250000,9300000,31667.663880
9300000,9350000,35777.352680
9350000,9400000,34059.699380
9400000,9450000,41270.422320
9450000,9500000,33895.233860
9500000,9550000,31391.764360
9550000,9600000,33742.461560
9600000,9650000,52916.180500
9650000,9700000,32694.432020
9700000,9750000,26060.514080
9750000,9800000,29454.023140
9800000,9850000,18482.940020
