Start,Stop,AverageTmrca
0,50000,30306.375400
50000,100000,38783.593580
100000,150000,30433.200200
150000,200000,13157.000000
200000,250000,13138.136720
250000,300000,24135.913100
300000,350000,26046.000000
350000,400000,26046.000000
400000,450000,26046.000000
450000,500000,26046.000000
500000,550000,22935.192840
550000,600000,26262.274300
600000,650000,41329.457720
650000,700000,19765.353200
700000,750000,19149.000000
750000,800000,29626.568220
800000,850000,45201.905200
850000,900000,51242.388460
900000,950000,66959.254600
950000,1000000,57052.000000
1000000,1050000,46736.882200
1050000,1100000,45289.200960
1100000,1150000,45482.000000
1150000,1200000,41509.736320
1200000,1250000,32882.237260
1250000,1300000,31123.000000
1300000,1350000,29715.555400
1350000,1400000,30613.629200
1400000,1450000,29496.451520
1450000,1500000,26221.000000
1500000,1550000,34279.812540
1550000,1600000,18905.714400
1600000,1650000,13163.000000
1650000,1700000,13163.000000
1700000,1750000,13163.000000
1750000,1800000,13163.000000
1800000,1850000,13163.000000
1850000,1900000,13163.000000
1900000,1950000,18126.860640
1950000,2000000,23352.568040
2000000,2050000,25729.413680
2050000,2100000,23487.882740
2100000,2150000,29689.000000
2150000,2200000,29689.000000
2200000,2250000,40610.958300
2250000,2300000,55269.238080
2300000,2350000,39334.470340
2350000,2400000,12875.034920
2400000,2450000,11907.000000
2450000,2500000,11907.000000
2500000,2550000,11907.000000
2550000,2600000,11907.000000
2600000,2650000,11907.000000
2650000,2700000,13906.352720
2700000,2750000,38222.581840
2750000,2800000,36716.070280
2800000,2850000,14480.437700
2850000,2900000,17858.000000
2900000,2950000,17858.000000
2950000,3000000,17858.000000
3000000,3050000,19701.732800
3050000,3100000,21368.000000
3100000,3150000,21213.813360
3150000,3200000,19015.673400
3200000,3250000,14448.763780
3250000,3300000,21368.000000
3300000,3350000,21368.000000
3350000,3400000,27219.462680
3400000,3450000,23747.481980
3450000,3500000,13332.000000
3500000,3550000,13332.000000
3550000,3600000,16031.370300
3600000,3650000,40291.537880
3650000,3700000,26062.046600
3700000,3750000,20466.000000
3750000,3800000,31124.144500
3800000,3850000,20899.924780
3850000,3900000,10098.000000
3900000,3950000,23489.903300
3950000,4000000,11027.130540
4000000,4050000,10098.000000
4050000,4100000,10098.000000
4100000,4150000,10098.000000
4150000,4200000,10098.000000
4200000,4250000,10098.000000
4250000,4300000,27265.278380
4300000,4350000,24745.632480
4350000,4400000,21345.000000
4400000,4450000,10492.094880
4450000,4500000,10098.000000
4500000,4550000,14087.366840
4550000,4600000,24640.016160
4600000,4650000,22548.611180
4650000,4700000,7674.087800
4700000,4750000,10322.000000
4750000,4800000,12276.050060
4800000,4850000,31974.417200
4850000,4900000,40025.663020
4900000,4950000,46170.578220
4950000,5000000,70786.622760
5000000,5050000,35138.249500
5050000,5100000,21274.332320
5100000,5150000,18085.859300
5150000,5200000,29484.711740
5200000,5250000,36846.901960
5250000,5300000,40984.595580
5300000,5350000,35278.465000
5350000,5400000,39294.421840
5400000,5450000,22377.684900
5450000,5500000,35145.132620
5500000,5550000,20440.118900
5550000,5600000,22702.548540
5600000,5650000,16498.392760
5650000,5700000,28644.500800
5700000,5750000,30128.654880
5750000,5800000,33021.385420
5800000,5850000,24443.806280
5850000,5900000,31229.215980
5900000,5950000,38728.195020
5950000,6000000,46717.860520
6000000,6050000,36989.304520
6050000,6100000,33461.150420
6100000,6150000,28732.778620
6150000,6200000,42895.803980
6200000,6250000,39418.583220
6250000,6300000,22047.025700
6300000,6350000,40795.834260
6350000,6400000,33490.154100
6400000,6450000,28088.548540
6450000,6500000,51447.090500
6500000,6550000,33522.187320
6550000,6600000,46127.183460
6600000,6650000,23861.120600
6650000,6700000,35869.346320
6700000,6750000,55366.549860
6750000,6800000,29289.291440
6800000,6850000,25056.881460
6850000,6900000,33233.945100
6900000,6950000,26432.950720
6950000,7000000,28730.704820
7000000,7050000,39927.926120
7050000,7100000,31514.849960
7100000,7150000,36469.700700
7150000,7200000,25864.131440
7200000,7250000,27349.174740
7250000,7300000,22085.490560
7300000,7350000,36883.739760
7350000,7400000,27479.078980
7400000,7450000,27899.850320
7450000,7500000,36632.066080
7500000,7550000,37754.155380
7550000,7600000,36358.489100
7600000,7650000,19759.730520
7650000,7700000,36455.027100
7700000,7750000,38778.251580
7750000,7800000,48181.882160
7800000,7850000,31960.734700
7850000,7900000,40880.024120
7900000,7950000,44281.209400
7950000,8000000,28988.871760
8000000,8050000,47480.831220
8050000,8100000,29371.290580
8100000,8150000,28763.975460
8150000,8200000,30287.774980
8200000,8250000,41842.504760
8250000,8300000,32550.405600
8300000,8350000,36492.780900
8350000,8400000,38976.432020
8400000,8450000,32909.497080
8450000,8500000,42531.516820
8500000,8550000,33093.732320
8550000,8600000,25904.600840
8600000,8650000,38298.639480
8650000,8700000,41691.234960
8700000,8750000,40570.539020
8750000,8800000,41002.260680
8800000,8850000,44869.592140
8850000,8900000,27390.091020
8900000,8950000,24400.018080
8950000,9000000,56199.046100
9000000,9050000,29609.268880
9050000,9100000,27522.209580
9100000,9150000,25445.450040
9150000,9200000,37964.297820
9200000,9250000,27381.459500
9250000,9300000,47673.328360
9300000,9350000,29349.317720
9350000,9400000,26028.043560
9400000,9450000,32598.666300
9450000,9500000,24787.396460
9500000,9550000,42931.666160
9550000,9600000,46389.575060
9600000,9650000,29043.738400
9650000,9700000,43393.595720
9700000,9750000,35360.257320
9750000,9800000,50898.712700
9800000,9850000,43188.879800
9850000,9900000,43204.277140
9900000,9950000,26888.463100
9950000,10000000,25335.719100
10000000,10050000,37931.357260
10050000,10100000,50599.700320
10100000,10150000,19230.456300
10150000,10200000,13110.285200
10200000,10250000,12055.147340
10250000,10300000,24640.840960
10300000,10350000,29893.661260
10350000,10400000,34195.620880
10400000,10450000,27564.232320
10450000,10500000,58729.790580
10500000,10550000,55416.376880
10550000,10600000,45061.472780
10600000,10650000,50573.918340
10650000,10700000,47797.833800
10700000,10750000,46204.413180
10750000,10800000,27800.000000
10800000,10850000,31068.414420
10850000,10900000,57735.321280
10900000,10950000,60952.773880
10950000,11000000,12154.182060
11000000,11050000,8722.000000
11050000,11100000,33092.238760
11100000,11150000,18799.411600
11150000,11200000,26756.910400
11200000,11250000,42572.420920
11250000,11300000,10163.030700
11300000,11350000,13797.129120
11350000,11400000,15649.483920
11400000,11450000,16395.000000
11450000,11500000,15465.255600
11500000,11550000,24874.257760
11550000,11600000,35005.585000
11600000,11650000,17743.032000
11650000,11700000,56734.481680
11700000,11750000,56435.633300
11750000,11800000,15407.000000
11800000,11850000,15407.000000
11850000,11900000,15304.060600
