Start,Stop,AverageTmrca
0,50000,17519.000000
50000,100000,17519.000000
100000,150000,18134.853000
150000,200000,21359.907960
200000,250000,21560.000000
250000,300000,21560.000000
300000,350000,29026.588940
350000,400000,45971.466320
400000,450000,26800.126820
450000,500000,24877.000000
500000,550000,38970.365960
550000,600000,57563.363640
600000,650000,70588.000000
650000,700000,64927.245880
700000,750000,35289.197880
750000,800000,18341.374420
800000,850000,18086.000000
850000,900000,26995.386140
900000,950000,21417.559160
950000,1000000,25185.976220
1000000,1050000,27149.000000
1050000,1100000,25065.167040
1100000,1150000,24378.533560
1150000,1200000,27175.468900
1200000,1250000,33719.353040
1250000,1300000,23424.000000
1300000,1350000,23759.582880
1350000,1400000,28535.272640
1400000,1450000,21389.409360
1450000,1500000,19693.000000
1500000,1550000,23134.735280
1550000,1600000,24987.000000
1600000,1650000,24987.000000
1650000,1700000,21958.842360
1700000,1750000,13263.038040
1750000,1800000,17764.407520
1800000,1850000,20611.853040
1850000,1900000,23267.803440
1900000,1950000,10072.000000
1950000,2000000,13230.989280
2000000,2050000,19119.267680
2050000,2100000,21560.000000
2100000,2150000,9779.905300
2150000,2200000,21560.000000
2200000,2250000,23821.497200
2250000,2300000,31702.207680
2300000,2350000,37231.680960
2350000,2400000,27444.000000
2400000,2450000,27444.000000
2450000,2500000,21265.226400
2500000,2550000,20651.904800
2550000,2600000,19218.025840
2600000,2650000,26457.542680
2650000,2700000,22146.714120
2700000,2750000,11017.684320
2750000,2800000,10134.000000
2800000,2850000,10134.000000
2850000,2900000,11282.265720
2900000,2950000,21655.024720
2950000,3000000,21560.000000
3000000,3050000,21560.000000
3050000,3100000,22458.402840
3100000,3150000,21560.000000
3150000,3200000,12482.289680
3200000,3250000,6874.000000
3250000,3300000,6874.000000
3300000,3350000,6874.000000
3350000,3400000,12198.577720
3400000,3450000,32663.445240
3450000,3500000,27773.000000
3500000,3550000,27660.600440
3550000,3600000,33259.193140
3600000,3650000,20697.783840
3650000,3700000,39881.732760
3700000,3750000,42702.009000
3750000,3800000,12991.842060
3800000,3850000,9385.000000
3850000,3900000,9385.000000
3900000,3950000,9385.000000
3950000,4000000,9385.000000
4000000,4050000,24886.661580
4050000,4100000,22555.000000
4100000,4150000,19993.171600
4150000,4200000,16056.395200
4200000,4250000,21803.974000
4250000,4300000,20651.468960
4300000,4350000,47684.161280
4350000,4400000,50647.000000
4400000,4450000,39908.963600
4450000,4500000,32538.076400
4500000,4550000,25242.478800
4550000,4600000,23563.508500
4600000,4650000,21470.000000
4650000,4700000,31474.735680
4700000,4750000,29733.072900
4750000,4800000,53265.158920
4800000,4850000,52511.000000
4850000,4900000,47859.865040
4900000,4950000,49943.262400
4950000,5000000,51271.000000
5000000,5050000,18302.278380
5050000,5100000,36205.023600
5100000,5150000,30469.189260
5150000,5200000,26318.915540
5200000,5250000,33643.907720
5250000,5300000,36541.117860
5300000,5350000,29769.247560
5350000,5400000,15082.451640
5400000,5450000,30581.776660
5450000,5500000,41724.493060
5500000,5550000,26470.519960
5550000,5600000,19444.977560
5600000,5650000,46063.412660
5650000,5700000,37629.424180
5700000,5750000,35184.797900
5750000,5800000,50176.008440
5800000,5850000,41333.269060
5850000,5900000,28457.076260
5900000,5950000,27890.901340
5950000,6000000,30528.296160
6000000,6050000,27833.465300
6050000,6100000,31460.976820
6100000,6150000,31313.906300
6150000,6200000,31043.067380
6200000,6250000,35835.314940
6250000,6300000,23325.916860
6300000,6350000,30207.332180
6350000,6400000,31923.739300
6400000,6450000,24568.939180
6450000,6500000,18974.697180
6500000,6550000,43846.412120
6550000,6600000,29590.534180
6600000,6650000,29188.732400
6650000,6700000,36240.345180
6700000,6750000,27838.041820
6750000,6800000,33070.811840
6800000,6850000,29585.035840
6850000,6900000,36713.689640
6900000,6950000,33188.372160
6950000,7000000,39196.508800
7000000,7050000,26608.052300
7050000,7100000,39156.290800
7100000,7150000,28840.016640
7150000,7200000,32679.719000
7200000,7250000,39052.313980
7250000,7300000,31275.409400
7300000,7350000,22636.212480
7350000,7400000,28843.588220
7400000,7450000,50869.629880
7450000,7500000,38436.358080
7500000,7550000,34488.497320
7550000,7600000,21655.642360
7600000,7650000,27593.090320
7650000,7700000,45755.144020
7700000,7750000,36940.794840
7750000,7800000,35421.385000
7800000,7850000,34291.096320
7850000,7900000,27654.701200
7900000,7950000,42840.231680
7950000,8000000,41764.703880
8000000,8050000,37783.595060
8050000,8100000,45236.254520
8100000,8150000,41179.318260
8150000,8200000,41550.079380
8200000,8250000,36179.861480
8250000,8300000,31704.750260
8300000,8350000,28657.695240
8350000,8400000,40964.989280
8400000,8450000,24411.847920
8450000,8500000,33608.481080
8500000,8550000,42000.668360
8550000,8600000,37871.192220
8600000,8650000,34896.994280
8650000,8700000,32207.733960
8700000,8750000,27984.022140
8750000,8800000,19829.131960
8800000,8850000,30007.985860
8850000,8900000,34898.462400
8900000,8950000,38600.519780
8950000,9000000,52008.997540
9000000,9050000,34894.797000
9050000,9100000,35407.704660
9100000,9150000,26402.091380
9150000,9200000,23559.650700
9200000,9250000,32215.732960
9250000,9300000,38670.244220
9300000,9350000,40979.958700
9350000,9400000,22010.012260
9400000,9450000,36488.139340
9450000,9500000,24747.273740
9500000,9550000,40402.921820
9550000,9600000,35862.428980
9600000,9650000,33866.572140
9650000,9700000,20971.647680
9700000,9750000,33051.469840
9750000,9800000,49715.141740
9800000,9850000,27446.691660
9850000,9900000,31816.626860
9900000,9950000,33638.946540
9950000,10000000,28858.782780
10000000,10050000,14902.189740
10050000,10100000,14211.000000
10100000,10150000,13791.567840
10150000,10200000,33692.186420
10200000,10250000,38827.000000
10250000,10300000,36894.605280
10300000,10350000,33812.000000
10350000,10400000,34263.084620
10400000,10450000,28191.097560
10450000,10500000,19669.113380
10500000,10550000,25428.260360
10550000,10600000,49182.255000
10600000,10650000,33784.414100
10650000,10700000,31990.418340
10700000,10750000,31172.927760
10750000,10800000,15977.053920
10800000,10850000,13361.807040
10850000,10900000,19668.333680
10900000,10950000,30655.633240
10950000,11000000,28086.000000
11000000,11050000,23393.933140
11050000,11100000,18492.738360
11100000,11150000,24084.325300
11150000,11200000,15499.000000
11200000,11250000,15467.374360
11250000,11300000,20534.464360
11300000,11350000,20777.007780
11350000,11400000,11980.034400
11400000,11450000,12669.000000
11450000,11500000,12669.000000
11500000,11550000,10919.688640
11550000,11600000,8201.000000
11600000,11650000,8201.000000
11650000,11700000,8201.000000
11700000,11750000,10778.410480
11750000,11800000,12669.000000
11800000,11850000,13877.836200
11850000,11900000,16331.635620
11900000,11950000,22249.000000
11950000,12000000,20787.966640
12000000,12050000,18069.076740
12050000,12100000,24648.755680
12100000,12150000,44852.666460
12150000,12200000,31373.930720
12200000,12250000,17321.616980
12250000,12300000,20286.693260
12300000,12350000,30950.482060
12350000,12400000,39650.940000
12400000,12450000,42120.709960
12450000,12500000,14508.044280
12500000,12550000,21323.000000
12550000,12600000,40705.204580
12600000,12650000,21731.000000
12650000,12700000,22120.256560
12700000,12750000,21652.505520
12750000,12800000,39819.550260
12800000,12850000,21323.000000
12850000,12900000,21280.871740
12900000,12950000,19584.679220
12950000,13000000,21731.000000
13000000,13050000,14754.218560
13050000,13100000,14467.000000
13100000,13150000,14467.000000
13150000,13200000,14585.263920
13200000,13250000,25438.600120
13250000,13300000,27882.000000
13300000,13350000,27546.519840
13350000,13400000,27522.083520
13400000,13450000,27556.000000
13450000,13500000,20024.890900
13500000,13550000,9252.000000
13550000,13600000,17665.934620
13600000,13650000,22181.000000
13650000,13700000,16290.465460
13700000,13750000,28290.248320
13750000,13800000,28747.000000
13800000,13850000,27185.937300
13850000,13900000,20646.000000
13900000,13950000,20646.000000
13950000,14000000,20216.995200
14000000,14050000,19848.000000
14050000,14100000,23826.453680
14100000,14150000,23342.849600
14150000,14200000,16490.750500
14200000,14250000,36875.301440
14250000,14300000,37682.154220
14300000,14350000,12774.427960
14350000,14400000,14080.462800
14400000,14450000,14510.836160
14450000,14500000,14541.000000
14500000,14550000,27727.204980
14550000,14600000,30463.261800
14600000,14650000,29484.386200
14650000,14700000,29340.000000
14700000,14750000,23644.561440
14750000,14800000,25910.423920
14800000,14850000,38903.567680
14850000,14900000,23061.930400
14900000,14950000,15300.921760
14950000,15000000,13137.000000
15000000,15050000,30571.813520
15050000,15100000,28139.574320
15100000,15150000,22406.945700
15150000,15200000,38858.358420
15200000,15250000,31685.343140
15250000,15300000,26389.403760
15300000,15350000,31079.179980
15350000,15400000,36341.370640
15400000,15450000,36300.806840
15450000,15500000,26556.693720
15500000,15550000,36367.185120
15550000,15600000,38283.595280
15600000,15650000,31561.737900
15650000,15700000,29006.132640
15700000,15750000,29906.357300
15750000,15800000,34682.968680
15800000,15850000,38101.230220
15850000,15900000,31430.539500
15900000,15950000,20744.947860
15950000,16000000,32001.418120
16000000,16050000,42300.437480
16050000,16100000,32898.506380
16100000,16150000,42123.140120
16150000,16200000,35770.476840
16200000,16250000,37209.086540
16250000,16300000,35367.606160
16300000,16350000,35241.649360
16350000,16400000,45251.095840
16400000,16450000,52272.717220
16450000,16500000,35988.438800
16500000,16550000,33331.854280
16550000,16600000,26886.032380
16600000,16650000,24303.825500
16650000,16700000,25678.225700
16700000,16750000,39674.235680
16750000,16800000,53703.536040
16800000,16850000,46960.071620
16850000,16900000,26237.836060
16900000,16950000,30918.991800
16950000,17000000,32783.226180
17000000,17050000,31756.137680
17050000,17100000,44675.956260
17100000,17150000,29640.522540
17150000,17200000,25105.998980
17200000,17250000,50723.108840
17250000,17300000,51880.422920
17300000,17350000,36458.183220
17350000,17400000,33612.098620
17400000,17450000,37682.593220
17450000,17500000,33353.327460
17500000,17550000,40078.133500
17550000,17600000,41623.827620
17600000,17650000,42810.195900
17650000,17700000,36972.763300
17700000,17750000,41944.980620
17750000,17800000,27467.132180
17800000,17850000,30682.930980
17850000,17900000,42098.819200
17900000,17950000,45001.345220
17950000,18000000,42730.273200
18000000,18050000,36755.183220
18050000,18100000,20424.561620
18100000,18150000,44784.930800
18150000,18200000,16341.844340
18200000,18250000,33780.862640
18250000,18300000,20494.754520
18300000,18350000,34551.827620
18350000,18400000,31636.885620
18400000,18450000,16323.391040
18450000,18500000,25560.491220
18500000,18550000,23871.625520
18550000,18600000,23735.245520
18600000,18650000,27336.413280
18650000,18700000,28357.964620
18700000,18750000,36289.417700
18750000,18800000,49849.063800
18800000,18850000,27940.952000
18850000,18900000,22213.463020
18900000,18950000,26409.993640
18950000,19000000,37698.254220
19000000,19050000,32082.335740
19050000,19100000,50527.484620
19100000,19150000,22941.980180
19150000,19200000,26559.075860
19200000,19250000,56887.627560
19250000,19300000,36760.496340
19300000,19350000,23791.559540
19350000,19400000,39853.021560
19400000,19450000,35866.918980
19450000,19500000,43489.603760
19500000,19550000,33302.209880
19550000,19600000,39420.526580
19600000,19650000,22452.219540
19650000,19700000,30180.450800
