Start,Stop,AverageTmrca
0,50000,36415.278920
50000,100000,40470.000000
100000,150000,59011.833120
150000,200000,31694.538240
200000,250000,14508.020040
250000,300000,12462.000000
300000,350000,19320.400600
350000,400000,15187.695540
400000,450000,13226.967740
450000,500000,12462.000000
500000,550000,12462.000000
550000,600000,12034.711040
600000,650000,9538.298320
650000,700000,9107.401600
700000,750000,11353.814200
750000,800000,13531.023400
800000,850000,19851.256560
850000,900000,23167.770440
900000,950000,22484.848220
950000,1000000,31315.885100
1000000,1050000,15006.750400
1050000,1100000,16700.000000
1100000,1150000,48707.430500
1150000,1200000,22274.000000
1200000,1250000,22274.000000
1250000,1300000,30099.290320
1300000,1350000,21000.480300
1350000,1400000,22733.873560
1400000,1450000,30633.686860
1450000,1500000,28277.000000
1500000,1550000,24177.214820
1550000,1600000,34624.972660
1600000,1650000,54649.199000
1650000,1700000,50135.445700
1700000,1750000,30321.528000
1750000,1800000,25654.536000
1800000,1850000,30137.389680
1850000,1900000,33145.460160
1900000,1950000,23661.729000
1950000,2000000,30640.604460
2000000,2050000,12830.852340
2050000,2100000,40108.228720
2100000,2150000,42015.446800
2150000,2200000,23550.688300
2200000,2250000,30988.167760
2250000,2300000,33052.000000
2300000,2350000,41228.660200
2350000,2400000,37751.361360
2400000,2450000,38384.040600
2450000,2500000,46774.480640
2500000,2550000,53480.586040
2550000,2600000,60843.366040
2600000,2650000,30867.075280
2650000,2700000,33172.234880
2700000,2750000,32124.534400
2750000,2800000,24387.632000
2800000,2850000,28509.273880
2850000,2900000,5660.000000
2900000,2950000,5660.000000
2950000,3000000,5660.000000
3000000,3050000,31510.721500
3050000,3100000,14295.071600
3100000,3150000,16347.487660
3150000,3200000,8214.986380
3200000,3250000,7749.023200
3250000,3300000,9387.319460
3300000,3350000,15618.803640
3350000,3400000,11786.257160
3400000,3450000,39727.308840
3450000,3500000,27807.971760
3500000,3550000,22351.000000
3550000,3600000,40720.191200
3600000,3650000,34816.021040
3650000,3700000,23716.930100
3700000,3750000,21234.000000
3750000,3800000,16559.890560
3800000,3850000,21710.482440
3850000,3900000,27395.911880
3900000,3950000,17692.223480
3950000,4000000,9972.000000
4000000,4050000,9972.000000
4050000,4100000,9972.000000
4100000,4150000,9972.000000
4150000,4200000,9972.000000
4200000,4250000,9972.000000
4250000,4300000,9972.000000
4300000,4350000,9972.000000
4350000,4400000,11071.914880
4400000,4450000,24314.798200
4450000,4500000,27946.977440
4500000,4550000,41150.085920
4550000,4600000,37822.952320
4600000,4650000,25020.876560
4650000,4700000,21195.000000
4700000,4750000,21195.000000
4750000,4800000,21195.000000
4800000,4850000,9358.699200
4850000,4900000,18135.343440
4900000,4950000,18352.848160
4950000,5000000,27658.000000
5000000,5050000,29773.992580
5050000,5100000,23935.395840
5100000,5150000,33497.900660
5150000,5200000,27876.781040
5200000,5250000,26061.699980
5250000,5300000,38237.047220
5300000,5350000,24854.553680
5350000,5400000,24768.201900
5400000,5450000,46621.090240
5450000,5500000,28653.030720
5500000,5550000,33943.116580
5550000,5600000,43162.969820
5600000,5650000,40266.305640
5650000,5700000,43247.591820
5700000,5750000,35448.075400
5750000,5800000,48806.231320
5800000,5850000,35429.467760
5850000,5900000,32102.716420
5900000,5950000,37097.357120
5950000,6000000,45551.645920
6000000,6050000,36936.831080
6050000,6100000,47667.410920
6100000,6150000,38332.544220
6150000,6200000,32147.804040
6200000,6250000,35995.443280
6250000,6300000,36013.658440
6300000,6350000,41259.506900
6350000,6400000,32447.498720
6400000,6450000,33653.927120
6450000,6500000,32185.626240
