Start,Stop,AverageTmrca
0,50000,26728.000580
50000,100000,34617.894000
100000,150000,27471.929280
150000,200000,48621.055640
200000,250000,32366.890320
250000,300000,15400.628200
300000,350000,13827.647840
350000,400000,13257.000000
400000,450000,13257.000000
450000,500000,16854.765500
500000,550000,17411.988320
550000,600000,16676.576000
600000,650000,9086.000000
650000,700000,9086.000000
700000,750000,14893.068800
750000,800000,18206.000000
800000,850000,18206.000000
850000,900000,20824.910440
900000,950000,17619.000000
950000,1000000,17619.000000
1000000,1050000,17619.000000
1050000,1100000,18020.370600
1100000,1150000,21610.749940
1150000,1200000,22633.620780
1200000,1250000,23682.000000
1250000,1300000,24584.220580
1300000,1350000,28788.119580
1350000,1400000,15550.550000
1400000,1450000,22141.974320
1450000,1500000,19876.738780
1500000,1550000,18792.854480
1550000,1600000,14735.243660
1600000,1650000,12784.484940
1650000,1700000,19995.351520
1700000,1750000,49340.096700
1750000,1800000,50802.000000
1800000,1850000,17649.246300
1850000,1900000,26108.376560
1900000,1950000,42854.606060
1950000,2000000,54944.000000
2000000,2050000,29259.593120
2050000,2100000,33318.104060
2100000,2150000,30905.084760
2150000,2200000,30200.767880
2200000,2250000,40120.383080
2250000,2300000,63639.000500
2300000,2350000,48256.586260
2350000,2400000,35317.181460
2400000,2450000,19372.000000
2450000,2500000,14421.564880
2500000,2550000,12397.474260
2550000,2600000,19305.000000
2600000,2650000,19327.293580
2650000,2700000,19372.000000
2700000,2750000,19372.000000
2750000,2800000,19372.000000
2800000,2850000,16798.646000
2850000,2900000,14742.000000
2900000,2950000,14742.000000
2950000,3000000,17379.053840
3000000,3050000,34028.000000
3050000,3100000,37662.111020
3100000,3150000,45878.481200
3150000,3200000,32638.985620
3200000,3250000,44313.849880
3250000,3300000,45100.885900
3300000,3350000,44864.572020
3350000,3400000,38937.791080
3400000,3450000,45271.755200
3450000,3500000,32296.550300
3500000,3550000,53393.754240
3550000,3600000,30500.241920
3600000,3650000,8702.000000
3650000,3700000,35281.103700
3700000,3750000,34247.147240
3750000,3800000,33038.000000
3800000,3850000,26964.582160
3850000,3900000,13207.000000
3900000,3950000,21917.277840
3950000,4000000,24724.842300
4000000,4050000,24335.207660
4050000,4100000,39529.741220
4100000,4150000,14691.800760
4150000,4200000,6551.497920
4200000,4250000,10529.678220
4250000,4300000,31574.353260
4300000,4350000,15139.195400
4350000,4400000,18669.000000
4400000,4450000,14610.562500
4450000,4500000,8668.812900
4500000,4550000,11348.379060
4550000,4600000,17322.000000
4600000,4650000,17322.000000
4650000,4700000,15102.784620
4700000,4750000,6963.000000
4750000,4800000,10796.563820
4800000,4850000,35120.454220
4850000,4900000,30027.519120
4900000,4950000,26794.758720
4950000,5000000,46789.533960
5000000,5050000,38763.233000
5050000,5100000,33479.965440
5100000,5150000,35239.383780
5150000,5200000,26506.055340
5200000,5250000,27104.053460
5250000,5300000,19885.488180
5300000,5350000,41747.749760
5350000,5400000,34401.449180
5400000,5450000,22061.776780
5450000,5500000,52092.275400
5500000,5550000,37918.626220
5550000,5600000,45172.077340
5600000,5650000,36578.752140
5650000,5700000,35741.074420
5700000,5750000,41620.031700
5750000,5800000,35762.820720
5800000,5850000,25962.081640
5850000,5900000,49741.490520
5900000,5950000,43387.302700
5950000,6000000,23180.594200
6000000,6050000,33302.340300
6050000,6100000,30377.847220
6100000,6150000,40912.399780
6150000,6200000,40747.694420
6200000,6250000,33241.045780
6250000,6300000,25802.356960
6300000,6350000,24362.695720
6350000,6400000,28954.391300
6400000,6450000,41762.266500
6450000,6500000,29396.630140
6500000,6550000,31441.843180
6550000,6600000,38264.194780
6600000,6650000,30508.129560
6650000,6700000,33916.126000
6700000,6750000,28506.080380
6750000,6800000,37533.352960
6800000,6850000,39597.970640
6850000,6900000,44692.713160
6900000,6950000,50241.828120
6950000,7000000,39676.678060
7000000,7050000,24198.157300
7050000,7100000,29926.415720
7100000,7150000,22486.036400
7150000,7200000,31760.042860
7200000,7250000,36441.015160
7250000,7300000,34538.362000
7300000,7350000,34249.761800
7350000,7400000,33458.345840
7400000,7450000,40061.390180
7450000,7500000,23987.447660
7500000,7550000,45338.031340
7550000,7600000,48399.052260
7600000,7650000,49891.760400
7650000,7700000,35905.304720
7700000,7750000,33140.851940
7750000,7800000,26474.882320
7800000,7850000,26846.019500
7850000,7900000,45941.483580
7900000,7950000,42503.503960
7950000,8000000,35203.494780
8000000,8050000,26156.658400
8050000,8100000,21416.726960
8100000,8150000,29435.991820
8150000,8200000,31202.152880
8200000,8250000,28429.564220
8250000,8300000,32884.561960
8300000,8350000,29788.936740
8350000,8400000,35465.082160
8400000,8450000,50037.258360
8450000,8500000,33456.296680
8500000,8550000,25886.686400
8550000,8600000,26675.141560
8600000,8650000,23256.230900
8650000,8700000,32546.652180
8700000,8750000,28264.160960
8750000,8800000,30782.107720
8800000,8850000,36776.610920
8850000,8900000,50752.865020
8900000,8950000,36028.188880
8950000,9000000,28718.856380
9000000,9050000,33515.153260
9050000,9100000,35883.922540
9100000,9150000,39000.243980
9150000,9200000,38682.681980
9200000,9250000,23450.280520
9250000,9300000,34788.246000
9300000,9350000,35663.955020
9350000,9400000,28372.404180
9400000,9450000,43232.234840
9450000,9500000,39817.134600
9500000,9550000,40605.889300
9550000,9600000,25608.046400
9600000,9650000,31332.420240
9650000,9700000,39657.398800
9700000,9750000,31265.452540
9750000,9800000,38559.020340
9800000,9850000,33690.135000
9850000,9900000,31958.847120
9900000,9950000,28675.459360
9950000,10000000,27897.275880
10000000,10050000,36286.065360
10050000,10100000,38912.332940
10100000,10150000,40900.316800
10150000,10200000,24312.688420
10200000,10250000,12975.000000
10250000,10300000,24496.537200
10300000,10350000,38089.215480
10350000,10400000,54875.318140
10400000,10450000,45301.737360
10450000,10500000,52429.482520
10500000,10550000,37360.003040
10550000,10600000,24762.798900
10600000,10650000,24792.000000
10650000,10700000,24792.000000
10700000,10750000,24792.000000
10750000,10800000,24792.000000
10800000,10850000,24792.000000
10850000,10900000,24550.932940
10900000,10950000,24798.261660
10950000,11000000,28240.536280
11000000,11050000,28397.000000
11050000,11100000,25982.006160
11100000,11150000,20939.717180
11150000,11200000,23541.000000
11200000,11250000,27064.902080
11250000,11300000,28397.000000
11300000,11350000,28397.000000
11350000,11400000,23878.103520
11400000,11450000,25116.928400
11450000,11500000,32733.681220
11500000,11550000,48724.442620
11550000,11600000,38991.893600
11600000,11650000,20848.743940
11650000,11700000,13885.905600
11700000,11750000,13176.236320
11750000,11800000,21724.939680
11800000,11850000,23541.000000
11850000,11900000,23541.000000
11900000,11950000,24894.797500
11950000,12000000,24916.000000
12000000,12050000,24916.000000
12050000,12100000,40350.903860
12100000,12150000,35761.165860
12150000,12200000,18274.443900
12200000,12250000,13707.000000
12250000,12300000,23470.182080
12300000,12350000,35454.514400
12350000,12400000,18224.000000
12400000,12450000,18224.000000
12450000,12500000,18224.000000
12500000,12550000,18224.000000
12550000,12600000,17392.176200
12600000,12650000,17947.870340
12650000,12700000,18224.000000
12700000,12750000,18224.000000
12750000,12800000,18224.000000
12800000,12850000,19805.676720
12850000,12900000,25563.848160
12900000,12950000,28458.000000
12950000,13000000,29439.450360
13000000,13050000,20821.069180
13050000,13100000,16020.065580
13100000,13150000,14186.000000
13150000,13200000,14665.388840
13200000,13250000,18060.839000
13250000,13300000,26255.000000
13300000,13350000,26255.000000
13350000,13400000,17570.929080
13400000,13450000,15489.000000
13450000,13500000,15489.000000
13500000,13550000,18422.575680
13550000,13600000,26531.554900
13600000,13650000,32021.502840
13650000,13700000,40112.996260
13700000,13750000,29821.209920
13750000,13800000,25996.643760
13800000,13850000,31891.914600
13850000,13900000,41855.498260
13900000,13950000,34779.814500
13950000,14000000,26255.000000
14000000,14050000,26255.000000
14050000,14100000,25951.979100
14100000,14150000,25384.000000
14150000,14200000,17537.304460
14200000,14250000,18301.099420
14250000,14300000,43065.986940
14300000,14350000,31021.174640
14350000,14400000,37066.441180
14400000,14450000,38252.000000
14450000,14500000,31961.761160
14500000,14550000,27368.186260
14550000,14600000,20731.594880
14600000,14650000,21671.009000
14650000,14700000,13805.036320
14700000,14750000,13220.000000
14750000,14800000,18262.138160
14800000,14850000,25024.923760
14850000,14900000,32254.438320
14900000,14950000,27086.822240
14950000,15000000,26762.681920
15000000,15050000,36390.043600
15050000,15100000,15258.599960
15100000,15150000,27066.070840
15150000,15200000,29725.961680
15200000,15250000,27248.537500
15250000,15300000,25603.242080
15300000,15350000,30397.235340
15350000,15400000,21058.389360
15400000,15450000,22402.884380
15450000,15500000,25846.154840
15500000,15550000,29120.724960
15550000,15600000,40452.143080
15600000,15650000,51151.744980
15650000,15700000,30121.546140
15700000,15750000,31005.328580
15750000,15800000,21906.674420
15800000,15850000,33873.165060
15850000,15900000,29082.215620
15900000,15950000,31236.131900
15950000,16000000,29132.122820
16000000,16050000,28821.970880
16050000,16100000,27695.491260
16100000,16150000,62877.956260
16150000,16200000,25833.613380
16200000,16250000,32843.582060
16250000,16300000,34205.838200
16300000,16350000,34494.234900
16350000,16400000,36404.605220
16400000,16450000,41239.649280
16450000,16500000,38645.694340
16500000,16550000,18176.770180
16550000,16600000,26119.824520
16600000,16650000,52392.644680
16650000,16700000,48063.237140
16700000,16750000,43139.050380
16750000,16800000,39270.462720
16800000,16850000,29909.999400
16850000,16900000,39262.017660
16900000,16950000,40489.874500
