Start,Stop,AverageTmrca
0,50000,5344.000000
50000,100000,5344.000000
100000,150000,5344.000000
150000,200000,5344.000000
200000,250000,5344.000000
250000,300000,5344.000000
300000,350000,13791.378960
350000,400000,15829.887120
400000,450000,12269.087420
450000,500000,14471.365380
500000,550000,32018.057340
550000,600000,26293.557460
600000,650000,27415.386240
650000,700000,32079.136300
700000,750000,29055.279280
750000,800000,24672.613020
800000,850000,24919.407960
850000,900000,25783.748240
900000,950000,36223.637300
950000,1000000,32890.455300
1000000,1050000,27405.451880
1050000,1100000,31520.633440
1100000,1150000,29356.534340
1150000,1200000,27673.704020
1200000,1250000,34554.036860
1250000,1300000,30632.370200
1300000,1350000,32881.832420
1350000,1400000,31333.281700
1400000,1450000,35297.429940
1450000,1500000,22592.501940
1500000,1550000,32621.550020
1550000,1600000,32462.602580
1600000,1650000,33268.066880
1650000,1700000,28874.988620
1700000,1750000,28756.223580
1750000,1800000,34954.019800
1800000,1850000,33550.605880
1850000,1900000,26622.466920
1900000,1950000,35315.733340
1950000,2000000,34685.216900
2000000,2050000,30919.814400
2050000,2100000,32802.841760
2100000,2150000,22881.429620
2150000,2200000,27081.258720
2200000,2250000,28887.596900
2250000,2300000,32866.986240
2300000,2350000,41107.120280
2350000,2400000,28759.610220
2400000,2450000,31947.445240
2450000,2500000,33691.685120
2500000,2550000,32127.694880
2550000,2600000,28186.054200
2600000,2650000,31277.599520
2650000,2700000,29743.443140
2700000,2750000,33653.715860
2750000,2800000,31749.150740
2800000,2850000,26885.655460
2850000,2900000,28732.652240
2900000,2950000,35809.303980
2950000,3000000,20541.554200
3000000,3050000,25789.291800
3050000,3100000,27319.566140
3100000,3150000,32211.180380
3150000,3200000,32608.366180
3200000,3250000,35422.028580
3250000,3300000,31005.313760
3300000,3350000,30573.125700
3350000,3400000,31091.066440
3400000,3450000,34078.318420
3450000,3500000,32524.070200
3500000,3550000,32414.203980
3550000,3600000,31722.896980
3600000,3650000,28688.141560
3650000,3700000,30508.901820
3700000,3750000,36418.642780
3750000,3800000,32377.501640
3800000,3850000,32159.035420
3850000,3900000,33625.311300
