Start,Stop,AverageTmrca
0,50000,3161.000000
50000,100000,3161.000000
100000,150000,3161.000000
150000,200000,3161.000000
200000,250000,3161.000000
250000,300000,3161.000000
300000,350000,6932.924960
350000,400000,14928.723960
400000,450000,14106.629560
450000,500000,18693.640440
500000,550000,25200.000160
550000,600000,26073.527980
600000,650000,30452.575260
650000,700000,28575.937720
700000,750000,26434.319680
750000,800000,24301.232440
800000,850000,29493.831820
850000,900000,25598.759760
900000,950000,33055.864640
950000,1000000,30361.369640
1000000,1050000,29258.299440
1050000,1100000,33688.288360
1100000,1150000,32209.068080
1150000,1200000,31269.866220
1200000,1250000,32020.133060
1250000,1300000,33547.072580
1300000,1350000,30859.692000
1350000,1400000,31599.676540
1400000,1450000,26717.124120
1450000,1500000,30745.075320
1500000,1550000,32605.691280
1550000,1600000,32923.937140
1600000,1650000,33368.796160
1650000,1700000,32941.972940
1700000,1750000,28782.839180
1750000,1800000,34666.297080
1800000,1850000,32032.207460
1850000,1900000,31793.297540
1900000,1950000,33583.647280
1950000,2000000,35851.668280
2000000,2050000,31655.698760
2050000,2100000,34673.877740
2100000,2150000,24242.445340
2150000,2200000,27140.864420
2200000,2250000,29301.925820
2250000,2300000,32552.040480
2300000,2350000,29690.325780
2350000,2400000,26946.483300
2400000,2450000,33868.049220
2450000,2500000,33480.459820
2500000,2550000,38127.166380
2550000,2600000,30312.581440
2600000,2650000,33619.661460
2650000,2700000,30982.177680
2700000,2750000,34530.189240
2750000,2800000,33211.123500
2800000,2850000,28879.018920
2850000,2900000,28253.520960
2900000,2950000,27189.799520
2950000,3000000,18898.434300
3000000,3050000,20510.306240
3050000,3100000,25338.600560
3100000,3150000,33920.095940
3150000,3200000,35289.617800
3200000,3250000,32355.831060
3250000,3300000,27422.650220
3300000,3350000,26476.290860
3350000,3400000,28350.350580
3400000,3450000,34971.136280
3450000,3500000,33650.654360
3500000,3550000,32654.321880
3550000,3600000,35991.470040
3600000,3650000,32514.763520
3650000,3700000,30631.423700
3700000,3750000,33949.134460
3750000,3800000,32084.973620
3800000,3850000,34116.336400
3850000,3900000,34904.203380
3900000,3950000,35942.989180
3950000,4000000,36748.186480
4000000,4050000,34159.361460
4050000,4100000,36378.317920
4100000,4150000,27930.353980
4150000,4200000,33080.548720
4200000,4250000,32357.144480
4250000,4300000,33083.889160
4300000,4350000,32356.078840
4350000,4400000,32520.148360
4400000,4450000,31825.178280
4450000,4500000,30304.127680
4500000,4550000,26006.170400
4550000,4600000,25650.585280
4600000,4650000,28895.348980
4650000,4700000,27645.989120
4700000,4750000,34905.126420
4750000,4800000,36331.880100
4800000,4850000,33024.018480
4850000,4900000,34606.937940
4900000,4950000,33567.817900
4950000,5000000,29296.195400
5000000,5050000,33362.127840
5050000,5100000,32538.084240
5100000,5150000,31670.241180
5150000,5200000,28545.006960
5200000,5250000,33923.613060
5250000,5300000,35273.225060
5300000,5350000,27595.219640
5350000,5400000,28701.379160
5400000,5450000,32529.375060
5450000,5500000,35887.344740
5500000,5550000,31343.236560
5550000,5600000,32314.570140
5600000,5650000,34935.107820
5650000,5700000,37141.918840
5700000,5750000,26540.951700
5750000,5800000,30432.793940
5800000,5850000,27964.106660
5850000,5900000,29278.443520
5900000,5950000,24912.821880
5950000,6000000,24876.530700
6000000,6050000,30490.486440
6050000,6100000,29599.033040
6100000,6150000,26637.543860
6150000,6200000,31259.623240
6200000,6250000,32579.142480
6250000,6300000,34094.713000
6300000,6350000,32270.279020
6350000,6400000,29343.212220
6400000,6450000,29605.936720
6450000,6500000,29224.115900
6500000,6550000,32220.735600
6550000,6600000,33890.981420
6600000,6650000,29850.087460
6650000,6700000,28460.682700
6700000,6750000,22391.408160
6750000,6800000,25718.247780
6800000,6850000,36053.387060
6850000,6900000,29742.091120
6900000,6950000,27052.282000
6950000,7000000,21782.076640
7000000,7050000,34297.671780
7050000,7100000,33663.092600
7100000,7150000,35787.249580
7150000,7200000,34905.536740
7200000,7250000,33385.496480
7250000,7300000,32642.151820
7300000,7350000,34505.004440
7350000,7400000,27016.320660
7400000,7450000,27741.967280
7450000,7500000,27353.638560
7500000,7550000,31557.061640
7550000,7600000,31693.670960
7600000,7650000,28135.572440
7650000,7700000,29138.923640
7700000,7750000,26417.844520
7750000,7800000,30116.612840
7800000,7850000,21316.267220
7850000,7900000,23225.852220
7900000,7950000,36128.441960
7950000,8000000,33220.963760
8000000,8050000,28379.524700
8050000,8100000,29132.311060
8100000,8150000,30970.575060
8150000,8200000,32230.831520
8200000,8250000,32157.254400
8250000,8300000,32255.234840
8300000,8350000,31806.805440
8350000,8400000,30349.816760
8400000,8450000,27882.625960
8450000,8500000,28064.008360
8500000,8550000,31479.109260
8550000,8600000,36316.491220
8600000,8650000,34173.915960
8650000,8700000,32092.874880
8700000,8750000,24341.504860
8750000,8800000,25554.174700
8800000,8850000,37215.602340
8850000,8900000,35734.057780
8900000,8950000,30312.961800
8950000,9000000,29559.115540
9000000,9050000,31833.329400
9050000,9100000,31340.087480
9100000,9150000,33917.910860
9150000,9200000,35342.521180
9200000,9250000,30404.602600
9250000,9300000,35087.113380
9300000,9350000,17504.805360
9350000,9400000,16283.956520
9400000,9450000,32281.635620
9450000,9500000,36142.354880
9500000,9550000,36728.927000
9550000,9600000,30164.851620
9600000,9650000,29838.890960
9650000,9700000,34111.344860
9700000,9750000,30355.476940
9750000,9800000,31264.840300
9800000,9850000,37408.447640
9850000,9900000,32900.519000
9900000,9950000,26735.439300
9950000,10000000,25109.305040
10000000,10050000,33802.982800
10050000,10100000,34042.970380
10100000,10150000,35421.029680
10150000,10200000,34379.246940
10200000,10250000,33002.800240
10250000,10300000,33255.627120
10300000,10350000,30533.264980
10350000,10400000,26144.257380
10400000,10450000,25647.215820
10450000,10500000,32027.369360
10500000,10550000,31043.092180
10550000,10600000,33986.754420
10600000,10650000,32183.215920
10650000,10700000,30172.475160
10700000,10750000,32028.297740
10750000,10800000,30236.029660
10800000,10850000,27625.287000
10850000,10900000,30716.139780
10900000,10950000,34224.146620
10950000,11000000,29299.844220
11000000,11050000,33848.063500
11050000,11100000,34948.031100
11100000,11150000,22689.496520
11150000,11200000,33970.455260
11200000,11250000,34600.857620
11250000,11300000,29573.657800
11300000,11350000,32118.877800
11350000,11400000,35245.126600
11400000,11450000,35000.711960
11450000,11500000,36064.431520
11500000,11550000,20207.712700
